สถานพยาบาลที่ได้รับการรับรองกระบวนการคุณภาพสถานพยาบาล (HA) และขั้นก้าวหน้า (A-HA) (ข้อมูล ณ 30 พฤศจิกายน 2563),,,,,,,,,
เขต,จังหวัด,โรงพยาบาล,H Code,สังกัด,ชนิดรพ.,ขั้นปัจจุบัน,วันรับรอง,วันหมดอายุ,หมายเหตุ
13,กรุงเทพมหานคร,สถานพยาบาลภัสรพิบาลเนอสซิ่งโฮม,22340,เอกชน,เอกชน,0,,,
13,กรุงเทพมหานคร,คลินิกศูนย์แพทย์พัฒนา,22525,เอกชน,เอกชน,r2,18-ธ.ค.-18,17-ธ.ค.-21,
13,กรุงเทพมหานคร,สุขุมวิท,11591,เอกชน,สมาคมโรงพยาบาลเอกชน,0,,,
13,กรุงเทพมหานคร,พระรามเก้า,11628,เอกชน,สมาคมโรงพยาบาลเอกชน,r1e,12-มี.ค.-07,11-มี.ค.-10,
13,กรุงเทพมหานคร,สถาบันมะเร็งแห่งชาติ,12250,รัฐในสังกัดสธ.,กรมการแพทย์,r3,29-ม.ค.-19,28-ม.ค.-22,
13,กรุงเทพมหานคร,สมิติเวช ศรีนครินทร์,11704,เอกชน,สมาคมโรงพยาบาลเอกชน,r4,19-ธ.ค.-20,18-ธ.ค.-21,
13,กรุงเทพมหานคร,สมิติเวช สุขุมวิท,11811,เอกชน,สมาคมโรงพยาบาลเอกชน,r4,13-ก.พ.-18,12-ก.พ.-21,
13,กรุงเทพมหานคร,ซีจีเอชโรงพยาบาลทั่วไปขนาดใหญ่,11558,เอกชน,สมาคมโรงพยาบาลเอกชน,r2,21-พ.ย.-18,20-พ.ย.-21,
13,กรุงเทพมหานคร,สมิติเวช ธนบุรี,11616,เอกชน,สมาคมโรงพยาบาลเอกชน,r1,8-ส.ค.-20,7-ส.ค.-21,
13,กรุงเทพมหานคร,เกษมราษฎร์ ประชาชื่น,11687,เอกชน,สมาคมโรงพยาบาลเอกชน,r4,18-ธ.ค.-18,17-ธ.ค.-21,
13,กรุงเทพมหานคร,สถาบันประสาทวิทยา,12439,รัฐในสังกัดสธ.,กรมการแพทย์,r4,24-ก.ย.-19,23-ก.ย.-22,
13,กรุงเทพมหานคร,พญาไท 3,14574,เอกชน,สมาคมโรงพยาบาลเอกชน,r4,20-ก.พ.-18,19-ก.พ.-21,
13,กรุงเทพมหานคร,รามคำแหง,11565,เอกชน,สมาคมโรงพยาบาลเอกชน,0,,,
13,กรุงเทพมหานคร,เวชศาสตร์เขตร้อน คณะเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล,13757,กระทรวงศึกษาธิการ,กระทรวงศึกษาธิการ,r2,11-มิ.ย.-19,10-มิ.ย.-22,
13,กรุงเทพมหานคร,ทัณฑสถานโรงพยาบาลราชทัณฑ์,11468,กระทรวงยุติธรรม,กระทรวงยุติธรรม,1e,26-ม.ค.-16,25-ม.ค.-17,
13,กรุงเทพมหานคร,พญาไท 2,11609,เอกชน,สมาคมโรงพยาบาลเอกชน,r5,14-พ.ย.-20,13-พ.ค.-21,
13,กรุงเทพมหานคร,ไทยนครินทร์,11730,เอกชน,สมาคมโรงพยาบาลเอกชน,r4,10-ก.ย.-19,9-ก.ย.-22,
13,กรุงเทพมหานคร,บางปะกอก 9 อินเตอร์เนชั่นแนล,21339,เอกชน,สมาคมโรงพยาบาลเอกชน,r3,29-ต.ค.-19,28-ต.ค.-22,
13,กรุงเทพมหานคร,กลาง,11537,กรุงเทพมหานคร(สังกัด กทม.),กรุงเทพมหานคร(สังกัด กทม.),r4,23-เม.ย.-19,22-เม.ย.-22,
13,กรุงเทพมหานคร,ยันฮี,11676,เอกชน,สมาคมโรงพยาบาลเอกชน,r2e,12-ม.ค.-16,11-ม.ค.-19,
13,กรุงเทพมหานคร,บางมด โรงพยาบาลทั่วไปขนาดใหญ่,11708,เอกชน,สมาคมโรงพยาบาลเอกชน,2e,5-พ.ย.-19,4-พ.ย.-20,อยู่ระหว่างต่ออายุ
13,กรุงเทพมหานคร,ตากสิน กรุงเทพมหานคร,11539,กรุงเทพมหานคร(สังกัด กทม.),กรุงเทพมหานคร(สังกัด กทม.),r3,24-มี.ค.-20,23-มี.ค.-21,
13,กรุงเทพมหานคร,สงฆ์,11471,รัฐในสังกัดสธ.,กรมการแพทย์,r3,24-ก.ย.-19,23-ก.ย.-22,
13,กรุงเทพมหานคร,ธนบุรี,11645,เอกชน,สมาคมโรงพยาบาลเอกชน,r2,28-ส.ค.-18,27-ส.ค.-21,
13,กรุงเทพมหานคร,หัวเฉียว (มูลนิธิฮั่วเคี้ยวป่อเต็กเซี่ยงตึ๊ง),11750,เอกชน,สมาคมโรงพยาบาลเอกชน,r4,24-เม.ย.-18,23-เม.ย.-21,
13,กรุงเทพมหานคร,"โรงพยาบาลกรุงเทพ สำนักงานใหญ่ (กรุงเทพ, หัวใจกรุงเทพ, วัฒโนสถ, กรุงเทพอินเตอร์เนชั่นแนล)",11630,เอกชน,สมาคมโรงพยาบาลเอกชน,re A-HA 1,27-ก.ย.-18,26-ก.ย.-21,
13,กรุงเทพมหานคร,สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา,12244,รัฐในสังกัดสธ.,กรมสุขภาพจิต,r5,22-ก.ค.-20,21-ก.ค.-23,
13,กรุงเทพมหานคร,เซนต์หลุยส์,11600,เอกชน,สมาคมโรงพยาบาลเอกชน,r4,12-ก.ย.-20,11-ก.ย.-21,
13,กรุงเทพมหานคร,นวมินทร์โรงพยาบาลทั่วไปขนาดใหญ่,11595,เอกชน,สมาคมโรงพยาบาลเอกชน,2,21-ม.ค.-20,20-ม.ค.-21,
13,กรุงเทพมหานคร,นพรัตนราชธานี,11470,รัฐในสังกัดสธ.,กรมการแพทย์,r2,21-ก.พ.-19,20-ก.พ.-22,
13,กรุงเทพมหานคร,บุรฉัตรไชยากร (รถไฟ),11534,รัฐวิสาหกิจ,รัฐวิสาหกิจ,0,,,
13,กรุงเทพมหานคร,นวมินทร์ 9,23781,เอกชน,สมาคมโรงพยาบาลเอกชน,3e,24-มิ.ย.-11,23-มิ.ย.-13,
13,กรุงเทพมหานคร,ทั่วไปขนาดใหญ่แพทย์ปัญญา,11703,เอกชน,สมาคมโรงพยาบาลเอกชน,2e,22-พ.ย.-19,21-พ.ย.-20,อยู่ระหว่างต่ออายุ
13,กรุงเทพมหานคร,นครธน,11648,เอกชน,สมาคมโรงพยาบาลเอกชน,r3,8-ก.ย.-18,7-ก.ย.-21,
13,กรุงเทพมหานคร,ทั่วไปขนาดใหญ่ราษฎร์บูรณะ,11669,เอกชน,สมาคมโรงพยาบาลเอกชน,2e,5-พ.ย.-19,4-พ.ย.-20,อยู่ระหว่างต่ออายุ
13,กรุงเทพมหานคร,คามิลเลียน,11697,เอกชน,สมาคมโรงพยาบาลเอกชน,r3,12-พ.ค.-20,11-พ.ค.-23,
13,กรุงเทพมหานคร,เจ้าพระยา,11644,เอกชน,สมาคมโรงพยาบาลเอกชน,r2,27-ส.ค.-19,26-ส.ค.-22,
13,กรุงเทพมหานคร,ทั่วไปขนาดใหญ่เปาโล เกษตร,11560,เอกชน,สมาคมโรงพยาบาลเอกชน,r2,12-พ.ค.-20,11-พ.ค.-23,
13,กรุงเทพมหานคร,เวชธานี,11564,เอกชน,สมาคมโรงพยาบาลเอกชน,3e,12-มี.ค.-07,11-มี.ค.-09,
13,กรุงเทพมหานคร,เปาโล พหลโยธิน,11607,เอกชน,สมาคมโรงพยาบาลเอกชน,r4,11-เม.ย.-20,10-เม.ย.-21,
13,กรุงเทพมหานคร,กรุงเทพคริสเตียน,11548,เอกชน,สมาคมโรงพยาบาลเอกชน,r2,28-พ.ค.-19,27-พ.ค.-22,
13,กรุงเทพมหานคร,สถาบันสุขภาพจิตเด็กและวัยรุ่นราชนครินทร์,14955,รัฐในสังกัดสธ.,กรมสุขภาพจิต,r3,13-ส.ค.-19,12-ส.ค.-22,
13,กรุงเทพมหานคร,ทั่วไปขนาดใหญ่ เปาโล โชคชัย 4,11721,เอกชน,สมาคมโรงพยาบาลเอกชน,r2,24-ก.ย.-19,23-ก.ย.-22,
13,กรุงเทพมหานคร,มิชชั่นโรงพยาบาลทั่วไปขนาดใหญ่,11543,เอกชน,สมาคมโรงพยาบาลเอกชน,r4,4-มี.ค.-20,3-มี.ค.-21,
13,กรุงเทพมหานคร,มเหสักข์,11552,เอกชน,สมาคมโรงพยาบาลเอกชน,2e,5-พ.ย.-19,4-พ.ย.-20,อยู่ระหว่างต่ออายุ
13,กรุงเทพมหานคร,กล้วยน้ำไท,11583,เอกชน,สมาคมโรงพยาบาลเอกชน,r1,24-มี.ค.-20,23-มี.ค.-21,
13,กรุงเทพมหานคร,เพชรเวชโรงพยาบาลทั่วไปขนาดใหญ่,11629,เอกชน,สมาคมโรงพยาบาลเอกชน,r3,19-ก.ย.-20,18-ก.ย.-21,
13,กรุงเทพมหานคร,ทั่วไปขนาดใหญ่ลาดพร้าว,11729,เอกชน,สมาคมโรงพยาบาลเอกชน,r5,14-ม.ค.-20,13-ม.ค.-23,
13,กรุงเทพมหานคร,พญาไท 1,11715,เอกชน,สมาคมโรงพยาบาลเอกชน,r2,22-ต.ค.-18,21-ต.ค.-21,
13,กรุงเทพมหานคร,เกษมราษฎร์ บางแค,11656,เอกชน,สมาคมโรงพยาบาลเอกชน,r1e,13-ต.ค.-15,12-ต.ค.-18,อยู่ระหว่างต่ออายุ
13,กรุงเทพมหานคร,ทหารเรือกรุงเทพ,11479,กระทรวงกลาโหม,กรมแพทย์ทหารเรือ,0,,,
13,กรุงเทพมหานคร,ศิครินทร์,11582,เอกชน,สมาคมโรงพยาบาลเอกชน,r4,14-พ.ค.-19,13-พ.ค.-22,
